localcodename,concept_id,CONCEPT_NAME
Intraoperative c U/S,46271868,Ultrasonography of thoracic outlet
L-C Resin Class V Complex(Dr.),4100211,"Restoration, resin"
Ovary Doppler,4306147,Diagnostic Doppler ultrasonography
PANSS,45766155,Assessment of cause of psychotic and behavioral symptoms
PDGFRa(del(4)(q12q12),4142271,Fluorescence in situ hybridization
"Post. operative TEE, ICU(마취과)",4019824,Transesophageal echocardiography
Preg Test(비급여),4055285,Urine pregnancy test
"Read Out, Upper Extremity C-T",2211461,"Computed tomography, upper extremity; without contrast material"
Rehabilitative Dysphagia Therapy,4261874,Rehabilitation therapy management
"Surgical Splint, S",40482751,Insertion of sports mouth guard
"Suture of The Wound(구강내봉합,혀,구강저,구개부 2.5cm이상)",2108651,"Repair of laceration of tongue, floor of mouth, over 2.6 cm or complex"
TPN Hyperalimentation,4021169,Total parenteral nutrition
Tx. after Periodontal Surgery ,4175360,Postoperative procedures
U/S Thyroid(HEXC),4082510,Ultrasonography of head and neck
U/S Wrist,2792048,Ultrasonography of Bilateral Kidneys
"(비)고주파 열 응고법, 경부이하,Simple",44514762,Percutaneous radiofrequency ablation of lesion of bone
(전문의)창상봉합안면단순2-1범위1.5미만,46233035,Suture of skin of head or neck
(췌담도)Endo sono,4306147,Diagnostic Doppler ultrasonography
"(ELBOW,WRIST,ANKLE)",4027004,Excision of joint
"갑상선초음파(재진,ED전용)",4306147,Diagnostic Doppler ultrasonography
"결장절제술(우반,좌반,림프절)",2109041,"Colectomy, partial; with anastomosis"
비디오전기안진검사-두위및두위변환안진검사,4246330,Electronystagmogram
상지(편) NCV,43528016,Nerve conduction studies; 1-2 studies
색소레이저광선치료(1회당)10cm미만,45768779,Pulsed dye laser therapy to skin
수술 중 초음파(유방크리닉),4306147,Diagnostic Doppler ultrasonography
심전도 감시[원격심박기술에 의한 감시][1일당],4187078,Electrocardiographic monitoring
우울평가(BECK우울평가),40489350,Assessment using Beck depression inventory
입원계획상담,4251750,Social therapy management
장기이식마취 기관내삽관기본[1시간기준],4145786,Endotracheal anesthesia
진통중 태아 안녕 평가 초음파(1)2회째부터,4306147,Diagnostic Doppler ultrasonography
체외 자기장 요실금치료 16회,4250600,Urinary incontinence care management
"체외조사(10MV,x-ray,2portal)",4141448,Teleradiotherapy procedure
초음파유도하 맘모톰유방종괴제거술(2.0cm이상),4306147,Diagnostic Doppler ultrasonography
태아안녕초음파(2)초회,4306147,Diagnostic Doppler ultrasonography
토르소 PET(보험),4305790,Positron emission tomography
"통증 초음파진단(A),연부연조직초음파",4205771,Ultrasonography of soft tissue
"통증 초음파진단(B),연부연조직초음파",4205771,Ultrasonography of soft tissue
ACL Repair & Augmentation,4346964,Reconstruction of posterior cruciate ligament of knee joint
Arterial waveform analysis & segmental pressure te,4306147,Diagnostic Doppler ultrasonography
"Arthrotomy(shoulder,knee)",4085220,Arthroscopy of shoulder
Autologous Blood Recover,40492966,Autologous transfusion of blood components
CAUDAL BLOCK(single block),4078199,Epidural anesthesia
Cervical Collar Apply,4161691,Cervical spine immobilization
Closed Reduction of N.B.Frac,2103233,Closed treatment of nasal bone fracture without manipulation
Computer Planning(B-1),4079574,"CT guidance for treatment planning, teletherapy"
CONGENITAL PREAURICULAR,4059759,"Excision of congenital preauricular cyst, fistula or sinus"
Corneal Topography (Bilateral),2313641,"Computerized corneal topography, unilateral or bilateral, with interpretation and report"
CT GUIDED BX(PELVIS ORGAN),4304092,CT of abdomen and pelvis
Cyclodiathermy,4146072,Photocoagulation of ciliary body
Dementia Rating(GDS1),4012809,Dementia test
Endoanal USG,4306147,Diagnostic Doppler ultrasonography
"EPIDURAL ANESTHESIA(기본,1시간)",4078199,Epidural anesthesia
"ESWL(6-10회실시시,각회당）",2109635,"Lithotripsy, extracorporeal shock wave"
EVD,40756782,Insertion or replacement of external ventricular drain [EVD]
Facial NCV(RM),4198105,Nerve conduction study
Femoral vein cath for HD,4225222,Catheterization of common femoral vein
FRESH FROZEN PLASMA 320cc,2720558,"Fresh frozen plasma, donor retested, each unit"
F-Wave NCV(상지편측),4198105,Nerve conduction study
GALL BLADDER(CHOLECYSTOSTOMY O,2109368,Cholecystectomy
Gastric Washing(Orogastric),2007958,Gastric lavage
Grid laser photocoagulation,4195812,Panretinal photocoagulation
HAM-P,44811925,Anxiety screening
HD Cath. Insertion(Femoral Vein),4225222,Catheterization of common femoral vein
Intermittent Pneumatic Compression,4179398,Intermittent pneumatic compression therapy
INTRANASAL ANTROSTOMY,44508747,Intranasal antrostomy
Intravitreous Injection,2111025,Intravitreal injection of a pharmacologic agent (separate procedure)
Isuprel challenge test,4261616,"Masters' stress test, two-step"
KIDNEY USG,4306147,Diagnostic Doppler ultrasonography
L.C.G.I.-2,4082339,Insertion of glass-ionomer cement restoration into tooth
"Lingual Frenectomy, Simple",4320774,Incision of lingual frenum
Nail extraction-Simple,2102081,"Excision of nail and nail matrix, partial or complete (eg, ingrown or deformed nail), for permanent removal"
"Nephrectomy, Radical,(LN Dissection)",4022014,Radical nephrectomy
NS-KMMSE,2007707,Psychiatric mental status determination
"O/R Others, Hand, Foot",4200539,Open reduction of dislocation of finger
ONA (Unilateral),4144452,Optical coherence tomography of eye region
OPEN REDUCTION OF FRACTURE,2103476,"Open treatment and/or reduction of vertebral fracture(s) and/or dislocation(s), posterior approach, 1 fractured vertebra or dislocated segment; each additional fractured vertebra or dislocated segment (List separately in addition to code for primary proce"
"Open Reduction of Fracture, Carpal or Tarsal bone",2103733,"Open treatment of clavicular fracture, includes internal fixation, when performed"
OPERATION FOR INGROWING NAIL),2102081,"Excision of nail and nail matrix, partial or complete (eg, ingrown or deformed nail), for permanent removal"
PDT 20N,4180901,Photodynamic therapy of skin
Peritoneal Equilibrium(표준),4099389,Peritoneal equilibration test
"Position Change with Massage, q4hrs",44802448,Prompting to change position
Posterolateral Reconstruction,4343674,Reconstruction of anterior cruciate ligament of knee joint
"Pulsed RF Thermocoagulation,두부,Simple",44514762,Percutaneous radiofrequency ablation of lesion of bone
PWV(Central BP 포함),4217197,"Biofeedback, pulse wave velocity"
Removal of F.Body(others),4313443,Removal of foreign body of subcutaneous tissue
"Removal of Fixation Device, Tibia",4314005,Removal of internal fixation device of fibula
"Removal of Nasal Cavity Foreign Body, Sinus",4336986,Removal of foreign body from nasal sinus
RENAL CYST ASPIRATION,4095392,Deep fine needle aspiration biopsy under radiologic guidance
S4-Autobone Graft,4236352,Excision of bone for graft
S4-Ostectomy,4236352,Excision of bone for graft
SELLA MRI,2211351,"Magnetic resonance (eg, proton) imaging, brain (including brain stem); without contrast material"
Skin Graft 25cm2미만 (보험),4291637,Split thickness skin graft
Speech-Language Therapy(PSY),2007658,Other speech training and therapy
Stroboscopy,4092980,Laryngeal stroboscopy
Suture of The Wound 안면 3cm 이상,4125906,Suture open wound
Therapeutic Arthrocentesis (Unilateral),2005951,Arthrocentesis
Thyroid Scan(Single/Tc-99m),4294170,Radionuclide thyroid imaging
TOPOGRAPHY,2313641,"Computerized corneal topography, unilateral or bilateral, with interpretation and report"
TRH(90MIN),4149382,Endocrine/metabolic screening
USG하의 병리조직검사.천자 (유방),4306147,Diagnostic Doppler ultrasonography
Vulva and Perineum Biopsy,4266866,Superficial fine needle aspiration biopsy
"Working Length Determination, Triple or Multiple Canals",44509877,Root canal therapy to tooth
(수)전신PET(보험),45765752,Positron emission tomography of whole body
견갑신경 Block *0.5,4226424,Injection of anesthetic agent into suprascapular nerve
"광중합형 복합레진충전,1치당(자보)",4100211,"Restoration, resin"
기관지유발시험-비특이적 (메타콜린 이용),4062501,Asthma screening
안구광학단층촬영(양측),4144452,Optical coherence tomography of eye region
외부병원판독료(Knee Joint MRI),4082716,MRI of knee
외부병원MRI판독료(Temporal),40492325,MRI of temporal lobe
"초음파검사-근골격,연부-사지관절[편측]-수부관절,족?",4237359,Ultrasound examination of joint
초음파검사-심장-경흉부심초음파-일반-선천성심질환,43021737,Transthoracic echocardiography for congenital heart disease
AMNICOENTHESIS(기타),4146045,Amniocentesis
Biliary Endoscopic Forceps Biopsy,4304943,Endoscopic retrograde cholangiopancreatography
Bladder instillation,2109729,"Bladder irrigation, simple, lavage and/or instillation"
C-Arm(NS),4137372,Portable X-ray
CIS AVSS,44813831,Assessment of sexual function
"Foley training, Q2hrs",4312867,Neurogenic bladder rehabilitation
"Full Thikness Skin Graft 25cm2 미만,안면(화상치료목적)",4324976,Full thickness skin graft
Gait Trainning,4326757,Gait training procedure
GYN Ultrasonography with Doppler,44514581,Ultrasound of abdomen
IABP (Intra Aortic Balloon Pumping),4060257,Insertion of intra-aortic balloon counterpulsation
Intracorneal Injection,4003375,Cornea injection
Knee intraarticular inj.,4101113,Intra-articular injection
L-C GI Filling Special(Prof.),4100211,"Restoration, resin"
L-C Resin Filling Complex(Dr.),4100211,"Restoration, resin"
Long Arm Splint Repair,4083544,Repair of cast brace
Long Leg Scotch Cast,2105879,Application of long leg cast (thigh to toes)
MRI(견관절-조영제미사용),4082711,MRI of shoulder
OTHERS,4244070,Operation on pterygium
RESIN CARIES 4,4100211,"Restoration, resin"
Resin Inlay Complex(Prof.),2001122,Restoration of tooth by filling
"S11-Re-replacement of Artificial Valve, Tricuspid",4336601,Replacement of implanted tricuspid valve
"Superficial Cervical Plexus(척수신경총,신경근 및 ?",4059181,Injection of anesthetic agent into cervical plexus
Transcranial doppler,4306147,Diagnostic Doppler ultrasonography
U/S Elbow,2792048,Ultrasonography of Bilateral Kidneys
U/S Post-therapy,4082510,Ultrasonography of head and neck
"(전공의)창상봉합술 안면 외,변연 2 5cm이상또는근육",4057680,Debridement and suture
(전공의)창상봉합술안면외변연1범위2.5이상,4057680,Debridement and suture
"(CARPAL BONE,TARSAL BONE)",4106045,Closed reduction and fixation of fracture
당뇨교육I(간호+영양 기본),44801894,Education in self management of diabetes
복합림프물리치료(1일당),2721415,"Complex lymphedema therapy, each 15 minutes"
수술중혈류도플러(2vesse이상),4306147,Diagnostic Doppler ultrasonography
심근조영ECHO,4306147,Diagnostic Doppler ultrasonography
"심장도플러검사(산재,자보전용)",4311293,Color doppler ultrasound
암환자교육(간호),4073624,Cancer education
염증성처치,4080499,Dressing of wound
자궁내막조직검사(흡인생검),4109583,Endometrial biopsy by suction
재활 고관절 초음파,2006935,Other diagnostic ultrasound
초음파검사-혈관-하지혈관[편측]-동맥,4194148,Ultrasound scan of lower limb arteries
치근활택술[1/3악당],4121940,Root planing of tooth
치매척도검사[GDS]-NR용,4012809,Dementia test
코블레이션을 이용한 아데노이드수술(제2수술),2001243,Adenoidectomy without tonsillectomy
특수체위고정대A,40756993,"Multi-leaf collimator (MLC) device(s) for intensity modulated radiation therapy (IMRT), design and construction per IMRT plan"
하지(양) EMG&NCV+구간,2314118,Needle electromyography; 1 extremity with or without related paraspinal areas
ABD.AORTA IVC DOPPLER USG,4306147,Diagnostic Doppler ultrasonography
ACTH(60MIN),4178807,Endocrine radiologic studies
Anti - GAD,4147963,Immunization status screening
B14-Endoscopic Adenoidectomy,4003875,Adenoid excision
"B17-Removal of Mandibular Fixation Plate, 정중부",2004929,Open reduction of mandibular fracture
"B18-Surgical Removal of Impacted Tooth, 치근불리술",4120795,Surgical removal of impacted tooth
Breast Core(GUN) Biopsy,4321986,Incisional biopsy
Burn Dressing (9%),4233678,Application of dressing for burn
Caloric test (Bithermal),4246330,Electronystagmogram
Capnography,2314018,Respiratory flow volume loop
Chemical Cauterization of The Cervix or Vaginal Wall,4254105,Cauterization of lesion of cervix
Cole Attachment,4072039,Repair of tendo achilles
Congenital Preauricular Fistulectomy L,4059759,"Excision of congenital preauricular cyst, fistula or sinus"
Ear Biopsy,4266866,Superficial fine needle aspiration biopsy
"Echo Doppler Color (1,2 회)",4306147,Diagnostic Doppler ultrasonography
Episiotomy and Repair,4311671,Episiotomy
EVD(intracerebral),40756782,Insertion or replacement of external ventricular drain [EVD]
"Excision of Joint, Synovectomy, Ankle",4027004,Excision of joint
Excisional Biopsy L,4068309,Biopsy of orbital lesion
explo Excision of Paraovarian Cyst,44513521,Other specified bilateral excision of adnexa of uterus
Explothoractomy,4096152,Exploratory thoracotomy
FIBROSCOPIC FORIENBODY REMOVE(SIMPLE),4071406,Fiberoptic endoscopic removal of foreign body from upper gastrointestinal tract
finger enema,4028982,Transanal enema
FNE(부정적 평가에 대한 두려움척도),44811925,Anxiety screening
Focal laser photocoagulation,4195812,Panretinal photocoagulation
Growth Hormon,4149382,Endocrine/metabolic screening
Heart OP Anesthesia.,4145786,Endotracheal anesthesia
"Hemovac Drainage, Q6hrs",4124141,Continuous suction drainage
