localcodename,concept_id,CONCEPT_NAME
에이가발린 캡슐 75mg,19112671,pregabalin 75 MG Oral Capsule
에이디메드 정 10mg,40222834,Memantine hydrochloride 10 MG Oral Tablet
엘도스 시럽 35mg/ml,19105308,erdosteine 35 MG/ML Oral Suspension
오구멘틴 정 625mg,1713694,Amoxicillin 500 MG / Clavulanate 125 MG Oral Tablet
제스판골드 정,21600699,Enzyme preparations
조인스 정 200mg,21603998,"Other antiinflammatory and antirheumatic agents, non-steroids"
크라비트 정 250mg,1742254,Levofloxacin 250 MG Oral Tablet
포리부틴 100MG,19005513,Trimebutine 100 MG Oral Tablet
프로토픽 연고 0.03% 30g,950667,Tacrolimus 0.0003 MG/MG Topical Ointment
현대미녹시딜 정 5mg,1309071,Minoxidil 5 MG Oral Tablet
훌그램 주사 600mg/4ml/AM,19030822,Clindamycin 150 MG/ML Injectable Solution
Alesion Tab 10mg,943634,epinastine
Apidra Inj Solostar 300unit/3ml/Pen,42902468,"Insulin, Glulisine, Human 100 UNT/ML Pen Injector"
Augmex Duo Syr,1713697,Amoxicillin 40 MG/ML / Clavulanate 5.7 MG/ML Oral Suspension
Bestron Ear & Nose Drop,21605146,Antiinfectives
Ciprobay Inj 400mg/200ml,46287383,Ciprofloxacin 2 MG/ML Injection
Clanza CR Tab 200mg,19029393,aceclofenac
Climen 28 Tab(28T/PAK)(원외),21602617,cyproterone and estrogen
Cymevene Inj 500mg,19077574,Ganciclovir 500 MG Injection
Daonil Tab 5mg,19077682,Glyburide 5 MG Oral Tablet
Dipeptiven Inj 20g/100ml,21144375,alanylglutamine 200 MG/ML Injection
Doxycycline Tab 100mg,46233711,doxycycline hyclate 100 MG Oral Tablet
Efexor XR 37.5mg,19134632,venlafaxine 37.5 MG Extended Release Oral Capsule
Exoperine Tab 50mg,21604123,eperisone
Flarex Eye Drop 5ml/BOT,42708920,FLUOROMETHOLONE ACETATE 1 MG/ML Ophthalmic Suspension
Flumetholon Eye Drop 5ml(0.1%),19077438,Fluorometholone 1 MG/ML Ophthalmic Suspension
Fragmin Inj 10000unit/0.4ml/PFS,42902755,Dalteparin Sodium 25000 UNT/ML Prefilled Syringe
Fravasol 8.5% 500ml/Bag,19124969,Amino Acids
Gasmotin Tab 5mg,19106796,mosapride 5 MG Oral Tablet
Growtropin-Ⅱ Inj 4unit/0.5ml(원외),1584910,Somatropin
Humalog 25MIX KPen 300unit/3ml,42902587,"Insulin Lispro 25 UNT/ML / Insulin, Protamine Lispro, Human 75 UNT/ML Pen Injector"
Hyabak Eye Drop 0.15% 10ml,21104276,hyaluronate 1.5 MG/ML Ophthalmic Solution
Intralipos 10%(250ml),19023490,Soybean Oil 100 MG/ML Injectable Suspension
Invega ER Tab 6mg,19134801,paliperidone 6 MG Extended Release Oral Tablet
IV Globulin S Inj 1g/20ml,19027390,"Immunoglobulin G, Human 50 MG/ML Injectable Solution"
Lasix Inj 20mg/2ml,35603225,Furosemide 10 MG/ML Injection
Levopride Tab 25mg,21600483,Propulsives
Losec Inf.40mg,21161812,Omeprazole 40 MG Injection
LUCRIN Depot Inj 3.75mg,1351624,Leuprolide Acetate 3.75 MG/ML Injectable Suspension
Madocef  Inj 1g,21042459,Cefamandole 1000 MG Injection
Madopar Tab(200/50),789652,Benserazide 50 MG / Levodopa 200 MG Oral Tablet
Oxiklorin Tab 100mg,1777087,Hydroxychloroquine
Paxil CR Tab 12.5mg,19115249,Paroxetine Hydrochloride 12.5 MG Extended Release Oral Tablet
Seroxat Tab 20mg,35604576,Paroxetine Hydrochloride 20 MG Oral Tablet
Surfolase Cap 100mg,42900552,xanthine
Synthyroid Tab 0.15mg,40175050,Levothyroxine Sodium 0.15 MG Oral Tablet
Tacrobell Cap 1mg,950641,Tacrolimus 1 MG Oral Capsule
Talumet Tab,19063726,talniflumate 370 MG Oral Tablet
Tanatril Tab 10mg(원외),19101751,imidapril 10 MG Oral Tablet
Tenoretic Tab(원외),1395059,Atenolol 50 MG / Chlorthalidone 12.5 MG Oral Tablet
Tetabulin Inj,35604680,Tetanus immune globulin
Tienam Inj 250mg,35604059,Cilastatin 250 MG / Imipenem 250 MG Injection
Tritace Tab 2.5mg,1334461,Ramipril 2.5 MG Oral Tablet
Ulistin Inj 10만unit/2ml,21600363,Other cardiac preparations
Vesanoid Cap 10mg,903649,Tretinoin 10 MG Oral Capsule
Vita C Tab 500mg 한국유나이트,19069200,Ascorbic Acid 500 MG Oral Tablet
Zocor Tab 20mg,1539411,Simvastatin 20 MG Oral Tablet
나보타 주 100IU/VI,40226575,incobotulinumtoxinA 100 UNT Injection
리브론 정 2.5mg,19041934,tibolone 2.5 MG Oral Tablet
메피롤 시럽 1ml,19128746,Carbocysteine 50 MG/ML / sobrerol 8 MG/ML Oral Solution
부광시나트롤 정 15mg,1146810,Piroxicam
시그마트 주 48mg/VI,19014977,Nicorandil
아트라 (주) 25MG,40173644,Atracurium Besylate 10 MG/ML Injectable Solution
압노바비스쿰 에이 주사액 2mg,21603726,Other plant alkaloids and natural products
크레오신 티 외용액 30ML,19075428,Clindamycin 10 MG/ML Topical Solution
트라보코트 크림 10g,21601936,imidazoles/triazoles in combination with corticosteroids
프릴리지 정 30mg,21602665,dapoxetine
피지오닐액2.5% 2L,21601191,PERITONEAL DIALYTICS
화이코트250MG,35604734,Hydrocortisone 250 MG Injection
Ampibactam Inj 750mg,21602862,ampicillin and enzyme inhibitor
Capril Tab 50mg(원외),19074673,Captopril 50 MG Oral Tablet
Corticap Inj 250mg,975125,Hydrocortisone
Daivonex Oint 30g/Tube(원외),908944,calcipotriene 0.00005 MG/MG Topical Ointment
Dopamine 400mg/500ml,21600284,dopamine
DTI Inj 200mg,1311409,Dacarbazine
Epogam 80mg Cap,19123765,gamma-Linolenate 80 MG Oral Capsule
"Fragmin Inj 10,000unit/1ml/A",40176336,Dalteparin Sodium 10000 UNT/ML Injectable Solution
Fucidin Tab 250mg,19010426,Fusidate 250 MG Oral Tablet
Glinib Tab 100mg,19102501,imatinib 100 MG Oral Tablet
Healon GV Inj 0.85ml,42903110,Sodium Hyaluronate 14 MG/ML Prefilled Syringe
HERceptin SC(피하) Inj 600mg/5ml,1387104,trastuzumab
K-40 (TPN용) Inj 100ml,19027661,Potassium Chloride 2 MEQ/ML Injectable Solution
Kanacin Inj. 1g,1784749,Kanamycin
Kelobex Gel 20g(원외),21601988,Other cicatrizants
Lacrypos Eye Drop 3%(10ml),42903714,Chondroitin 4-Sulfate
Lonasen Tab 4mg,21604490,ANTIPSYCHOTICS
Neubalon Tab. 50mg,700326,Thioridazine 50 MG Oral Tablet
Novo Seven RT Inj 250KIU,21601068,eptacog alfa (activated)
Pirxane Cap 200mg,19039639,buflomedil
Pulmicort Nasal Aqua,939300,Budesonide 0.032 MG/ACTUAT Nasal Spray
Serzone Tab 100mg,40238415,Nefazodone hydrochloride 100 MG Oral Tablet
Sulperazone Inj 1g,21602913,"cefoperazone, combinations"
Thiosina Tab ,45893483,"thiocolchicoside, combinations"
Zesgel G Susp 20g/P,21600069,ordinary salt combinations
(마)마트리펜 패취 12㎍/h,42902404,Fentanyl 0.012 MG/HR Transdermal System
10% DW 500ml/Bot(약국용),36249710,Glucose 100 MG/ML Injection
가브스메트 정 50/850mg,21081251,Metformin 850 MG / vildagliptin 50 MG Oral Tablet
광동황산네틸마이신 주 150mg/AM,19057566,Netilmicin 100 MG/ML Injectable Solution
녹십자인트라리포즈 10% 500ML,19023490,Soybean Oil 100 MG/ML Injectable Suspension
놀바덱스디 정 20mg,1436683,Tamoxifen 20 MG Oral Tablet
다이보베트 연고 60g/TU,908951,Betamethasone 0.0005 MG/MG / calcipotriene 0.00005 MG/MG Topical Ointment
도란사민에스 주 500mg/5ml/AM,42629304,Tranexamic Acid 100 MG/ML Injection
둘코락스 좌약,19020131,Bisacodyl 10 MG Rectal Suppository
라베신 주 100MG,40169706,Labetalol hydrochloride 5 MG/ML Injectable Solution
라비에트 정 20mg,40163285,Rabeprazole sodium 20 MG Delayed Release Oral Tablet
라스텟트주100MG,19077215,Etoposide 20 MG/ML Injectable Solution
로베틴 정 10mg,40165245,Rosuvastatin calcium 10 MG Oral Tablet
록솔 정 30mg,19060251,Ambroxol 30 MG Oral Tablet
무타실산 4g,957797,Psyllium
미쎄라프리필드 주 200mcg/0.3ml,42903297,Methoxy polyethylene glycol-epoetin beta 0.667 MG/ML Prefilled Syringe
스피틴 정 10mg,1545997,atorvastatin 10 MG Oral Tablet
신일엠 정 500mg,992956,Magnesium Hydroxide
씨제이레보플록사신 주 250mg/50ml/PA,46287441,Levofloxacin 5 MG/ML Injection
씨푸록탄 정 500mg,19075380,Ciprofloxacin 500 MG Oral Tablet
아반디아정 4mg,19079465,rosiglitazone 4 MG Oral Tablet
안티로이드 50MG,1554073,Propylthiouracil 50 MG Oral Tablet
온브리즈흡입용캡슐150mcg(30캡슐/팩),45775365,indacaterol 0.15 MG/ACTUAT Inhalant Powder
올데카 캅셀 5mg,19102106,mepirodipine
올메텍플러스 정 20/12.5mg,19102491,Hydrochlorothiazide 12.5 MG / Olmesartan medoxomil 20 MG Oral Tablet
이솝토아트로핀1%점안제 15ml,40243447,Atropine Sulfate 10 MG/ML Ophthalmic Solution
익셀 캅셀 50mg,19103538,Milnacipran hydrochloride 50 MG Oral Capsule
인트라푸신 500ML,19124969,Amino Acids
제일인히베이스 정 2.5mg,19022242,Cilazapril 2.5 MG Oral Tablet
제픽스 정 (전),19029028,Lamivudine 100 MG Oral Tablet
케프라 정 1000mg,19101553,Levetiracetam 1000 MG Oral Tablet
코트림주사액 (400/80mg)/5ml/AM,1836452,Sulfamethoxazole 80 MG/ML / Trimethoprim 16 MG/ML Injectable Solution
크라비트 점안액,19080152,Levofloxacin 5 MG/ML Ophthalmic Solution
클로자릴정 100mg (극),800881,Clozapine 100 MG Oral Tablet
키톨락점안액 5ml/BT,40164863,Ketorolac Tromethamine 5 MG/ML Ophthalmic Solution
타박탐 주 4.5g/VI,46275444,Piperacillin 4000 MG / tazobactam 500 MG Injection
타이레놀 시럽 1ml,19072159,Acetaminophen 32 MG/ML Oral Suspension
포텀 주 1G,46275516,Ceftazidime 1000 MG Injection
푸라콩 정 3mg,19090000,diphenylpyraline
프리마코 주 10mg/10ml (수),42628994,Milrinone Lactate 1 MG/ML Injection
프리텔미 정 40mg,19028935,telmisartan 40 MG Oral Tablet
헵세라 정 10mg,40168220,adefovir dipivoxil 10 MG Oral Tablet
Aldactone Tab 25mg,19079658,Spironolactone 25 MG Oral Tablet
Alkyloxan Inj 200mg,21172402,Cyclophosphamide 200 MG Injection
Amaryl M Tab 2/500mg,21600767,metformin and sulfonylureas
A-namin 500ml/Bot,19124969,Amino Acids
Anzemet Inj 100mg/5ml,19022974,dolasetron mesylate 20 MG/ML Injectable Solution
AugMEX 375mg Tab,1713671,Amoxicillin 250 MG / Clavulanate 125 MG Oral Tablet
Azactam Inj 1g,46287307,Aztreonam 1000 MG Injection
Bonorex 350 Inj 50ml(조영제),19080985,Iohexol
Carbenin Inj 0.5g,21602926,panipenem and betamipron
Cefamezine Inj 1g,46287338,Cefazolin 1000 MG Injection
Cefotaxime Inj 2g,46275711,Cefotaxime 2000 MG Injection
Cervarix Inj(기타),42903272,"Human papillomavirus type 16, L1 capsid protein (residues 2-471) vaccine 0.04 MG/ML / Human papillomavirus type 18, L1 capsid protein (residues 2-472) vaccine 0.04 MG/ML Prefilled Syringe"
Chlorpromazine Inj 50mg/2ml,35605390,Chlorpromazine hydrochloride 25 MG/ML Injection
Claroma Tab 500mg(원외),1750562,Clarithromycin 500 MG Oral Tablet
Combivir Tab,19022896,Lamivudine 150 MG / Zidovudine 300 MG Oral Tablet
Curan Inj 50mg/2ml,961167,Ranitidine 25 MG/ML Injectable Solution
DesOwen Lotion (0.05% 120ml),917207,Desonide 0.5 MG/ML Topical Lotion
Dormicum Inj 15mg/3ml,19078925,Midazolam 5 MG/ML Injectable Solution
Exforge Tab 5/160mg,1332527,Amlodipine 5 MG / valsartan 160 MG Oral Tablet
Ezetrol Tab 10mg,1526476,ezetimibe 10 MG Oral Tablet
Folic acid Tab 1mg,19077513,Folic Acid 1 MG Oral Tablet
GAMbrosol 10 Trio 2L/TB ,21601191,PERITONEAL DIALYTICS
GASmotin Pow 5mg/0.5g,19011339,mosapride
H2 Tab 200mg,19018873,Cimetidine 200 MG Oral Tablet
Hypertet  Inj 250unit/1ml,35604680,Tetanus immune globulin
Lamisil Tab 125mg,19107132,terbinafine 125 MG Oral Tablet
Lypoaran Inj 25mg/5ml,1386670,Thioctate
Mecomin Cap 0.5mg,19009025,mecobalamin
MEGACE Susp 20ml/PAK,40164972,Megestrol Acetate 40 MG/ML Oral Suspension
Methysol Inj 125mg,35606533,Methylprednisolone 125 MG Injection
Mevalotin Tab 5mg,19022104,Pravastatin 5 MG Oral Tablet
Midron Tab 2.5mg,40222924,midodrine hydrochloride 2.5 MG Oral Tablet
Morphine sulfate Inj 15MG/1ml,40169936,Morphine Sulfate 15 MG/ML Injectable Solution
Norvir Tab 100mg,40171778,Ritonavir 100 MG Oral Tablet
Opalmon Tab,21601587,Other peripheral vasodilators
Pamdial Tab 50mg,43126076,Dimecrotate Magnesium
PAMIRAY 300 INJ 30ml(조영제),42480750,Iopamidol 612 MG/ML Injection
Pethidine Inj 50mg/1ml,40165020,Meperidine Hydrochloride 50 MG/ML Injectable Solution
Phosten Inj 20mM/20ml,19027362,potassium phosphate
Pranopulin Eye Drop 5ml,21603647,pranoprofen
Prozac Cap 20mg,19077463,Fluoxetine 20 MG Oral Capsule
Questran Powder 4g/P,19095325,Cholestyramine Resin 4000 MG Powder for Oral Suspension
Regpara Tab 25mg,1548111,cinacalcet
Resolor Tab 2mg,21060694,Prucalopride / Prucalopride 2 MG Oral Tablet
Risperdal Quiklet Tab 2mg,19102163,Risperidone 2 MG Disintegrating Oral Tablet
Sentil Tab. 5mg,19106229,clobazam 5 MG Oral Tablet
Sevikar HCT Tab 5/40/12.5mg(원외),40224175,Amlodipine 5 MG / Hydrochlorothiazide 12.5 MG / Olmesartan medoxomil 40 MG Oral Tablet
Silmazine Cr 1% 50g/EA,19008724,silver sulfadiazine 10 MG/ML Topical Cream
Sporanox Cap 100mg,19078728,Itraconazole 100 MG Oral Capsule
Suduvax Inj 0.7ml (Varicella Vacc.),42800027,Varicella-Zoster Virus Vaccine Live (Oka-Merck) strain
Umckamin Syr 9ml/PAK,43823195,Pelargonium sidoides root extract Oral Solution
Valium Tab 5mg,723042,Diazepam 5 MG Oral Tablet
Venexor XR Cap 75mg,19103819,venlafaxine 75 MG Extended Release Oral Capsule
Venitol Tab,19027740,Bioflavonoids 500 MG Oral Tablet
Zithromax Cap.250mg,1734107,Azithromycin 250 MG Oral Capsule
5% D/S 500ml/POT,36249702,Glucose 50 MG/ML / Sodium Chloride 9 MG/ML Injection
리오프로 주 10mg/5ml (수),19047423,abciximab
메라니텍 정 10MG,40165762,Enalapril Maleate 10 MG Oral Tablet
모노탁셀주사액 80mg/4ml/VI,1315942,docetaxel
벤토린정 4mg,1154350,Albuterol 4 MG Oral Tablet
알베스코흡입제 80,42903156,ciclesonide 0.08 MG/ACTUAT Metered Dose Inhaler
알케란 정 2mg,1301270,Melphalan 2 MG Oral Tablet
에피언트 정 5mg,40163724,prasugrel 5 MG Oral Tablet
칸시다스 주 50mg/VI,1718059,Caspofungin acetate 50 MG Injection
타코실(타코콤)7.5㎠/매(small)(3cm*2.5cm),21601059,combinations
후릭소타이드 디스커스 250ug,42902934,Fluticasone propionate 0.25 MG/ACTUAT Dry Powder Inhaler
휴미라 주 40mg/pen,42902984,adalimumab 50 MG/ML Prefilled Syringe
Botox Inj 50unit,729855,Botulinum Toxin Type A
Combizyme Tab,21600698,"DIGESTIVES, INCL. ENZYMES"
Fentas 50mcg/Hr Patch,42903228,Fentanyl 0.05 MG/HR Transdermal System
Gadovist Inj 15ml/VIAL(조영제),19048493,gadobutrol
Hydergine Tab.1mg,745372,"ergoloid mesylates, USP 1 MG Oral Tablet"
MAO-B Tab 5mg,40165271,selegiline hydrochloride 5 MG Oral Tablet
Nizoral shamp (60ml),19008700,Ketoconazole 20 MG/ML Medicated Shampoo
Pedira Soln(1000ml),21600641,Oral rehydration salt formulations
PeriOlimel N4E 1500ml,21601159,combinations
Plasol Inj. (500ml),19124969,Amino Acids
Priligy Tab 60mg(원외),21602665,dapoxetine
Quinidine Tab 200mg 한국유나이트,40161410,Quinidine Sulfate 200 MG Oral Tablet
Rentibloc Tab 40mg,40173995,Sotalol Hydrochloride 40 MG Oral Tablet
Ridaura Tab 3mg,1114802,Auranofin 3 MG Oral Tablet
Sentil Tab.10mg,19106229,clobazam 5 MG Oral Tablet
Trophamin Inj 6% 100ml/Bag,19124969,Amino Acids
Vinorelbine Inj 10mg/1ml,35605200,vinorelbine 10 MG/ML Injection
Zaronti Soft Cap 250mg(원외),750120,Ethosuximide 250 MG Oral Capsule
 아미노필린주사액,35603809,Aminophylline 25 MG/ML Injection
노보넘 정 0.5mg,19023425,repaglinide 0.5 MG Oral Tablet
대한아스코르브산 주사액 100mg/2ml,19011972,Ascorbic Acid 50 MG/ML Injectable Solution
더마톱 액 0.25%,19105426,prednicarbate 2.5 MG/ML Topical Solution
동아슈프락스 산 50mg/1g,1796435,Cefixime
디아제팜 2MG(삼진),19018909,Diazepam 2 MG Oral Tablet
렉사프로 정 10mg,715940,Escitalopram 10 MG Oral Tablet
리피딜 슈프라 정 160mg,19101756,Fenofibrate 160 MG Extended Release Oral Tablet
베시케어 정 10mg,916008,solifenacin succinate 10 MG Oral Tablet
베카론 주 4mg/VI,19022616,Vecuronium 4 MG/ML Injectable Solution
비잔 정 28T/PK,45775363,dienogest 2 MG Oral Tablet
소아용카데프에릭실 1ml,1326437,Digoxin 0.05 MG/ML Oral Solution
스락신 정 25mg,724394,Orphenadrine
스타레보 필름코팅정 100/25/200mg,19102489,Carbidopa 25 MG / entacapone 200 MG / Levodopa 100 MG Oral Tablet
스티렌 정,42898363,Artemisia argyi leaf extract
아미킨 250MG,40173554,Amikacin Sulfate 125 MG/ML Injectable Solution
악토넬EC 정 35mg,40228826,risedronate sodium 35 MG Delayed Release Oral Tablet
알리톡 연질캡슐 30mg,941052,alitretinoin
엔슈어 250ml/캔,21014096,Multivitamin preparation
일성오구멘틴 375MG,1713671,Amoxicillin 250 MG / Clavulanate 125 MG Oral Tablet
자록소린정 5mg,907020,Metolazone 5 MG Oral Tablet
젤로빅 정 500mg,19023530,capecitabine 500 MG Oral Tablet
젬트라 주 1G/VI,35603174,gemcitabine 1000 MG Injection
주사용후탄 50mg/VI,21601027,Other antithrombotic agents
중외 하트만 1000ml/bag,19135831,"calcium chloride, dihydration 0.2 MG/ML / Potassium Chloride 0.3 MG/ML / Sodium Chloride 6 MG/ML / Sodium Lactate 3.1 MG/ML Irrigation Solution"
지판 주 50mg/1ml/AM,19135536,tramadol hydrochloride 50 MG/ML Injectable Solution
타리비드귀약 5ML,923115,Ofloxacin 3 MG/ML Otic Solution
타포신 주 400mg/VI,21025554,Teicoplanin 400 MG Injection
파제론 주 1G,21602875,cefazedone
퍼킨 정 25-100mg,789581,Carbidopa 25 MG / Levodopa 100 MG Oral Tablet
프레탈서방캡슐 100mg,1350310,cilostazol
헤르벤 서방정 90mg,19133612,Diltiazem Hydrochloride 90 MG Extended Release Oral Tablet
Actiq Tab 800mcg,1154312,Fentanyl 0.8 MG Buccal Tablet
ANYdipine Tab 5mg,1332419,Amlodipine 5 MG Oral Tablet
Artrodar Cap 50mg,19088916,diacetylrhein 50 MG Oral Capsule
Augmentin Tab 625mg,1713694,Amoxicillin 500 MG / Clavulanate 125 MG Oral Tablet
Bonorex 350 Inj 150ml(조영제),19080985,Iohexol
Denogan Inj 1g,21604347,propacetamol
Dexamethasone Tab 0.75mg 부광,19095136,Dexamethasone 0.75 MG Oral Tablet
Durogesic Patch(50mcg/hr),42903228,Fentanyl 0.05 MG/HR Transdermal System
Emend Cap 125mg,19102466,aprepitant 125 MG Oral Capsule
Esperson gel 0.05% (15g),19080680,Desoximetasone 0.0005 MG/MG Topical Gel
Exforge Tab 5/80mg,21141332,Amlodipine 5 MG / valsartan 80 MG Oral Tablet
Flunil Inj 0.5mg/5ml,19027624,Flumazenil 0.1 MG/ML Injectable Solution
Herben Inj 50mg,1328165,Diltiazem
Herben Tab 30mg,1328689,Diltiazem Hydrochloride 30 MG Oral Tablet
Humalog 50MIx KPen 300unit/3ml,46233971,Insulin Lispro 100 UNT/ML Pen Injector
Humalog kwikPen 300unit/3ml,46233971,Insulin Lispro 100 UNT/ML Pen Injector
Ibustrin Tab 200mg,19107396,indobufen 200 MG Oral Tablet
Inisia Tab 5mg(28T/P),45775367,ulipristal acetate 5 MG Oral Tablet
KeTamine Inj 250mg/5ml/Amp,19057197,Ketamine 50 MG/ML Injectable Solution
Kytril Inj 1mg/1ml,19058193,Granisetron 1 MG/ML Injectable Solution
Lido/Epi(1:8만)(처치용) 2% 1.8ml,40226851,Epinephrine 0.0125 MG/ML / Lidocaine Hydrochloride 20 MG/ML Injectable Solution
Lopmin Cap 2mg,40184727,Loperamide Hydrochloride 2 MG Oral Capsule
Loprox Nail Liq,43207046,ciclopirox 80 MG/ML Medicated Nail Polish
Marobiven Inj 300mg,43525849,Melilotus extract
Merional Inj 150IU,21106067,Menotrophin / Menotrophin 150 IU Injection
Methergin Tab.0.125mg,1305641,Methylergonovine 0.125 MG Oral Tablet
Methylergonobin Inj 0.2mg,35605516,Methylergonovine Maleate 0.2 MG/ML Injection
Mevalotin Tab 10mg,40175390,Pravastatin Sodium 10 MG Oral Tablet
N/S  500ml/BOT(약국용),19079524,Sodium Chloride 9 MG/ML Injectable Solution
Niferon CR 40 Tab,19134566,Nifedipine 40 MG Extended Release Oral Tablet
Okifen Sol,1185922,Ketoprofen
One Alfa Tab 0.5mcg,19014202,Alfacalcidol
Optiray 320 Inj 100ml(조영제),21114216,ioversol 678 MG/ML Injection
Portalac Pow(변비) 20g,19071236,lactitol
Pred Forte Eye Drop 1%(10ml),43526395,prednisolone acetate 10 MG/ML Ophthalmic Suspension
Prolol 100 ER Tab(원외),40167200,metoprolol succinate 100 MG Extended Release Oral Tablet
Rheumon Inj 1g/2ml,19095561,etofenamate
Rosiden Tab.10mg,1146847,Piroxicam 10 MG Oral Tablet
Stalevo 100 Tab,19102489,Carbidopa 25 MG / entacapone 200 MG / Levodopa 100 MG Oral Tablet
Stilamine Inj 3mg,19136066,Somatostatin
Tienam Inj 500mg,35604068,Cilastatin 500 MG / Imipenem 500 MG Injection
Tisseel 2ml(냉동),21601059,combinations
Zyprexa IM 10mg,785874,olanzapine 10 MG Injection
기모타부정,21604177,"trypsin, combinations"
리드본 정 35mg,40174494,risedronate sodium 35 MG Oral Tablet
리보스틴 점안액 4ml,907556,levocabastine 0.5 MG/ML Ophthalmic Suspension
바쉬앤드롬 염산페닐에프린점안액2.5% 15ml/bt,1135766,Phenylephrine
비카루드 정 50mg,1344403,bicalutamide 50 MG Oral Tablet
비티엑스에이 주사 100unit,40226575,incobotulinumtoxinA 100 UNT Injection
심바로드 정 40mg,1539407,Simvastatin 40 MG Oral Tablet
유트로게스탄 질좌제 200mg,19061860,Progesterone 200 MG Vaginal Suppository
이뮤셉트캡슐 250mg,19021102,mycophenolate mofetil 250 MG Oral Capsule
중외하트만덱스액1000ml,21601162,electrolytes with carbohydrates
지노트로핀 주 36IU(12mg)/pen,1584910,Somatropin
타쎄바 정 100mg,19122517,erlotinib 100 MG Oral Tablet
