row,procedurename,concept_id,concept_name
2757,Ophthalmic Biometry by Partial Coherence Laser Int,2313652,Ophthalmic biometry by partial coherence interferometry with intraocular lens power calculation
2758,Ophthalmic Biometry by Partial Coherence Laser Int,2313652,Ophthalmic biometry by partial coherence interferometry with intraocular lens power calculation
2759,Optic Disc Stereophoto(편측),4071170,"Ocular photography for medical evaluation and documentation, stereophotography"
2760,Optic Nerve Fiber Layer Photograpy(편측),4029709,Ocular photography AND/OR evaluation
2761,Oral Cavity Biopsy,4266866,Superficial fine needle aspiration biopsy
2762,Oral Cavity Mass Excision(Benign),4040924,Excision of benign neoplasm
2763,"Orbital Tumor Biopsy, Incisional",4068309,Biopsy of orbital lesion
2764,Orchiopexy(Inguinal or Scrotal Testis),2109977,Exploration for undescended testis (inguinal or scrotal area)
2765,Orchiopexy(inguinal&scrotal te,2109977,Exploration for undescended testis (inguinal or scrotal area)
2766,Organ,4095392,Deep fine needle aspiration biopsy under radiologic guidance
2767,orogastric tube Lavage,2007958,Gastric lavage
2768,Ossicular reconstruction,4265725,Reconstruction of ossicular chain
2769,OSTECTOMY(OBTAINING DONOR BONE,4236352,Excision of bone for graft
2770,"Osteomyelitis,bone abscess",4101040,Osteomyelitis drainage
2771,"Osteomyelitis,Bone abscess(oth",4101040,Osteomyelitis drainage
2772,"osteotomy&int.fix(fin,toe)",42872810,Osteotomy and internal fixation
2773,"osteotomy&int.fix(tibia or fibula,ulna or radius",42872810,Osteotomy and internal fixation
2774,OSTEOTOMY(LOWER.EXTREMITY),4305752,Osteotomy
2775,OSTEOTOMY(Upper&Lower),4305752,Osteotomy
2776,OSTEOTOMY(UPPER.LOWER EXTREMIT,4305752,Osteotomy
2777,Other Aspiration,4306147,Diagnostic Doppler ultrasonography
2778,OTHERS,4312604,Puncture procedure
2779,OTHERS ENEMA,4265034,Giving patient an enema
2780,Others Needle Aspiration Biopsy,4266866,Superficial fine needle aspiration biopsy
2781,Otoacoustic Emission(distortion Product,2313751,"Distortion product evoked otoacoustic emissions; comprehensive diagnostic evaluation (quantitative analysis of outer hair cell function by cochlear mapping, minimum of 12 frequencies), with interpretation and report"
2782,Otoacoustic Emission(spontaneous,4093113,Spontaneous oto-acoustic emission measurement
2783,Overnight Polysomnography,2314098,"Polysomnography; any age, sleep staging with 1-3 additional parameters of sleep, attended by a technologist"
2784,Overnight Polysomnography,2314098,"Polysomnography; any age, sleep staging with 1-3 additional parameters of sleep, attended by a technologist"
2785,Overnight Polysomnography (수술),2314098,"Polysomnography; any age, sleep staging with 1-3 additional parameters of sleep, attended by a technologist"
2786,Overnight Polysomnography(f/u),2314098,"Polysomnography; any age, sleep staging with 1-3 additional parameters of sleep, attended by a technologist"
2787,Overnight Polysomnography(portable),2314098,"Polysomnography; any age, sleep staging with 1-3 additional parameters of sleep, attended by a technologist"
2788,Overnight Polysomnography(WP I),2314098,"Polysomnography; any age, sleep staging with 1-3 additional parameters of sleep, attended by a technologist"
2789,OXYGEN INHALATION,4239130,Oxygen therapy
2790,P.T.B Scotch Cast,4268467,Application of long leg cast
2791,"Pace Maker, Implantation of External Pace",4290930,Insertion of pacemaker pulse generator
2792,PACEMAKERR FALLOW-UP,2313948,"Electronic analysis of antitachycardia pacemaker system (includes electrocardiographic recording, programming of device, induction and termination of tachycardia via implanted pacemaker, and interpretation of recordings)"
2793,PACKED RED CELL 400ML,2720527,"Red blood cells, each unit"
2794,Packed red cells,2720527,"Red blood cells, each unit"
2795,PACKED RED CELLS 320cc,2720527,"Red blood cells, each unit"
2796,PACKED RED CELLS 320cc,2720527,"Red blood cells, each unit"
2797,PancreatoHepatic EUS,4306147,Diagnostic Doppler ultrasonography
2798,PancreatoHepatic Miniprobe EUS,4306147,Diagnostic Doppler ultrasonography
2799,Panretinal Cryopexy,2000631,Repair of retinal tear by cryotherapy
2800,PANSINUSITIS OPERATION,4135596,Ethmoid sinusectomy
2801,PANSINUSITIS OPERATION,4067356,Operation on frontal sinus
2802,PANSINUSITIS OPERATION,4048327,Operation on maxillary antrum
2803,PANSINUSITIS OPERATION,4070019,Operation on sphenoid sinus
2804,PAPER PATCH OF T.M,4194119,"Tympanic membrane repair with perforation, closure with patch"
2805,Paper Patch of T.M Perforation by Microscopy,4194119,"Tympanic membrane repair with perforation, closure with patch"
2806,Paracentesis,42742539,Abdominal paracentesis (diagnostic or therapeutic); without imaging guidance
2807,PARACENTESIS(전문의시행),42742539,Abdominal paracentesis (diagnostic or therapeutic); without imaging guidance
2808,Paracentesis(Anterior Chamber),44509340,Paracentesis of anterior chamber of eye
2809,"Paracentesis,Abd.para(응급의료-전문의시행",42742539,Abdominal paracentesis (diagnostic or therapeutic); without imaging guidance
2810,PARACENTHESIS,44509340,Paracentesis of anterior chamber of eye
2811,Paraffin Bath,4101103,Therapeutic paraffin bath
2812,Parkinson Brain PET(Adult),4083103,PET brain study
2813,Parkinson Brain PET(Adult),4327565,Positron emission tomography imaging of fluorodeoxyglucose metabolism of brain
2814,Parkinson MRI,2211351,"Magnetic resonance (eg, proton) imaging, brain (including brain stem); without contrast material"
2815,PARTIAL Extracorporeal Circulation,4150658,"Regional extracorporeal circulation, except hepatic"
2816,PARTIAL Extracorporeal Circulation 50%,4150658,"Regional extracorporeal circulation, except hepatic"
2817,Partial Gastrectomy c LND(Laparoscopic),2002550,Other partial gastrectomy
2818,Partial Mastectomy,2102720,"Mastectomy, partial (eg, lumpectomy, tylectomy, quadrantectomy, segmentectomy)"
2819,"Partial Mastectomy,Axillary Dissection for Breast Ca.",4261671,Partial mastectomy with axillary lymphadenectomy
2820,PARTIAL VIRECTOMY,4294683,Vitrectomy
2821,PATCH TEST,4205590,Skin test
2822,Patch test 비보험(1종당),4205590,Skin test
2823,"Patch Test,1종목당",44514153,Standard series patch testing of skin
2824,"Patch test-as is,1종목당",4205590,Skin test
2825,"Patch test-cosmetic series, 30건 이하의",44514153,Standard series patch testing of skin
2826,"Patch test-standard series, 30건 이하의",44514153,Standard series patch testing of skin
2827,Patellar Tendon Repair,4343908,Ligament reconstruction
2828,Patellar Tendon Repair,4072048,Reconstruction of tendon sheath
2829,Patent E-Tube Function Test,2313735,Tympanometry (impedance testing)
2830,Pathergy test,4205590,Skin test
2831,Pathergy test(RHMD),4205590,Skin test
2832,PCA into injection,4194195,"Epidural injection of anesthetic substance, therapeutic, caudal, continuous"
2833,"PCA into Injection(IV PCA)(만성통증, 중증질환후통증,암수술후통증)",4194195,"Epidural injection of anesthetic substance, therapeutic, caudal, continuous"
2834,PCL Reconstruction,4343907,Reconstruction of anterior cruciate ligament of knee
2835,PCNA(muscle& soft tissue),4324613,Fine needle aspiration biopsy of soft tissue
2836,Pco2 & Spo2동시,2314047,Noninvasive ear or pulse oximetry for oxygen saturation; single determination
2837,PCR HSV,40482792,Quantitative PCR analysis
2838,PCT,4099682,Sperm-cervical mucus interaction test
2839,PCT,4099682,Sperm-cervical mucus interaction test
2840,PCVC 삽입료,42709988,Insertion of nontunneled central venous catheter
2841,PDT 10N,4180901,Photodynamic therapy of skin
2842,PDT 20N,4180901,Photodynamic therapy of skin
2843,PDT 5N,4180901,Photodynamic therapy of skin
2844,PEG change,2002530,Percutaneous [endoscopic] gastrostomy [PEG]
2845,PEG tube remove,4080499,Dressing of wound
2846,Pelvic Adhesiolysis,4319321,Laparoscopic lysis of adhesions
2847,Pelvic Adhesiolysis,4319321,Laparoscopic lysis of adhesions
2848,Pelvic Exenteration,4021531,Total abdominal hysterectomy
2849,Pelvis Traction,44515600,Skin traction
2850,PELVIS(GY) USG,4306147,Diagnostic Doppler ultrasonography
2851,Pelviscopic Fulguration,4165387,Endoscopy and fulguration
2852,PENILE DOPPLER USG,4306147,Diagnostic Doppler ultrasonography
2853,Penile Doppler(비뇨기과용),4306147,Diagnostic Doppler ultrasonography
2854,PENIS USG,4306147,Diagnostic Doppler ultrasonography
2855,Percu.Balloon Kyphoplasty(1level),4139039,Balloon kyphoplasty of fracture of spine
2856,Percutaneous Blood O2 Saturation,2314049,Noninvasive ear or pulse oximetry for oxygen saturation; by continuous overnight monitoring (separate procedure)
2857,Percutaneous Cystostomy,2003765,Percutaneous cystostomy
2858,Percutaneous Epidural Neuroplasty,4332873,Epidural neurolysis
2859,PERCUTANEOUS NEPHROLITHOTOMY,4298166,Removal of calculus of renal pelvis through percutaneous nephrostomy
2860,Percutaneous Port Implantation Removal,4234457,Replacement of tunneled centrally inserted central venous catheter
2861,Percutaneous Vertebroplasty (1level),2005924,Percutaneous vertebroplasty
2862,Percutaneous Vertebroplasty(Including Discography),2005924,Percutaneous vertebroplasty
2863,PERICARDIAL PUNCTURE,4149930,Pericardiocentesis
2864,Pericardial Puncture(응급의료),4149930,Pericardiocentesis
2865,Pericardiocentesis,4149930,Pericardiocentesis
2866,Perineal Care,4262021,Perineal care management
2867,Perineal Care,4262021,Perineal care management
2868,"Perineal Care(여자), Daily",4262021,Perineal care management
2869,"Perineal Care, Bid",4262021,Perineal care management
2870,"Perineal Care, Tid",4262021,Perineal care management
2871,Periodontal Curettage of 3rd Molar,4220704,Subgingival curettage
2872,"Periodontal Curettage, Complex(1/2악당)",4220704,Subgingival curettage
2873,"Periodontal Curettage, Complex(1/3악당)",4220704,Subgingival curettage
2874,"Periodontal Curettage, Simple(1/2악당)",4220704,Subgingival curettage
2875,"Periodontal Curettage, Simple(1/3악당)",4220704,Subgingival curettage
2876,"Periodontal Curettage, Within 1-3 Months, Complex",4220704,Subgingival curettage
2877,"Periodontal Curettage, Within 1-3 Months, Simple",4220704,Subgingival curettage
2878,Periodontal Flap operation (1/3악당),4125943,Periodontal operation
2879,Periretinal Membrane Peeling,4149459,Preretinal membranectomy by peeling
2880,"Peritoneal Equilibrium Test,Standard",4099389,Peritoneal equilibration test
2881,Peritoneal Equilibrium(표준),4099389,Peritoneal equilibration test
2882,Peroneal Nerve Block,4336456,Local anesthetic femoral nerve block
2883,Peroneal Nerve Block *0.5,4336456,Local anesthetic femoral nerve block
2884,Personal History Taking,4301555,Mental health history taking assessment
2885,PET Read Outside film(뇌),4327565,Positron emission tomography imaging of fluorodeoxyglucose metabolism of brain
2886,PET Read Outside film(토르소),4201352,Positron emission tomography fluorodeoxyglucose imaging of whole body
2887,PFT with bronchodilator Inhalation (5종),2314004,"Spirometry, including graphic record, total and timed vital capacity, expiratory flow rate measurement(s), with or without maximal voluntary ventilation"
2888,Phacoemulsification,2000581,Phacoemulsification and aspiration of cataract
2889,pharmacology echo.,4306147,Diagnostic Doppler ultrasonography
2890,Pharynx Biopsy,4266866,Superficial fine needle aspiration biopsy
2891,Phlebotomy,4245372,Phlebotomy
2892,PHLEBOTOMY,4245372,Phlebotomy
2893,Phlebotomy,4245372,Phlebotomy
2894,"Photochemotherapy, 18% 범위",2314256,Photochemotherapy; psoralens and ultraviolet A (PUVA)
2895,"Photocoagulation for iris,ciliary",4146072,Photocoagulation of ciliary body
2896,"pin remove,humerus",4218109,Removal of internal fixation device
2897,pin remove.femur,4141907,Removal of internal fixation device of femur
2898,"pin remove.tib orfib,ul or rad",4314005,Removal of internal fixation device of fibula
2899,"pin remove.tib orfib,ul or rad",4272168,Removal of internal fixation device of radius
2900,"pin remove.tib orfib,ul or rad",4189009,Removal of internal fixation device of tibia
2901,"pin remove.tib orfib,ul or rad",4218085,Removal of internal fixation device of ulna
2902,"pin.remove clavicle,patella",4142634,Removal of internal fixation device from clavicle
2903,"pin.remove clavicle,patella",4093280,Removal of internal fixation device from patella
2904,pin.remove others,4218109,Removal of internal fixation device
2905,"pin.remove tib&fib,ulna&radius",2005318,"Removal of implanted devices from bone, radius and ulna"
2906,"pin.remove tib&fib,ulna&radius",2005332,"Removal of implanted devices from bone, tibia and fibula"
2907,Placement of central V.cath(other),42709988,Insertion of nontunneled central venous catheter
