localcodename,concept_id,CONCEPT_NAME
EMBOLIZATION MICROCOIL TORNADO,45772838,Embolization coil
ENBD LIQUARY SET   ENBD-7-LIQ,45762340,Drainage biliary catheter
ENDO CLIP(LARGE) ER420,45758369,"Ligation clip, metallic"
Endo Tube Cuff 4.0 (우삼),4331031,Endotracheal tube cuff
ENDOPATH ENDOSCOPIC LINEAR CUTTER-FLEX-EC60A,45765044,"Endoscopic manual linear cutting stapler, single-use"
ENDOTRACHEAL 7.5 SOFT-SEAL CUFFED TUBE,4331031,Endotracheal tube cuff
ENDOTRACHEAL TUBE CUFF 6.5MM(에이스),4331031,Endotracheal tube cuff
ENDOTRACHEAL TUBE UNCUFF 3.0(파브메드),4097216,Endotracheal tube
EPIDURAL SET PERIFIX 18G,4148006,Epidural catheter
EZ RAP KNEE KOOL S,2719590,"Knee orthosis, locking knee joint(s), positional orthosis, prefabricated, includes fitting and adjustment"
GLYKO SL 3*3,4219052,Hemostat
GOLD TIP GUIDE WIRE 180CM,4159813,Guide wire
GUIDER SOFTIP GUIDING CATHETER,45772243,Intravascular guiding catheter
Half Pin(5*200mm),4231019,External fixator pin
HEADLESS COMPRESSION SCREW,45761665,Bone-nailing compression screw
HEMO LOK CLIP M,45768017,Ligation clip
HEMOFILTER & Blood line(CVVH),45758443,Hemofiltration system
HIGHTORQUE STANDARD WIRE  ACS   0.014(J)175,45761299,"Cardiac catheter guidewire, single-use"
IVUS CATHETER 3,2615764,"Catheter, intravascular ultrasound"
LAPORT 10/11MM,45763434,Laparoscopic trocar
LC-DCP CANCELLOUS SCREW SHORT THREAD   4.0/18MM,4239189,Bone screw
LC-DCP CORTEX SCREW TIT.   4.5/22MM,4239189,Bone screw
LC-DCP CORTEX SCREW TIT.   4.5/32MM,4239189,Bone screw
LC-DCP CORTEX SCREW TIT.   4.5/38MM,4239189,Bone screw
LIGA-CLIP ML.   LT300/5.5mm,45758369,"Ligation clip, metallic"
LINEAR CUTTER   TLC75,45765046,"Open-surgery manual linear stapler, single-use"
MICRO SCREW 3MM 01-7403,45773261,"Craniofacial bone screw, non-bioabsorbable"
MIKAELSSON VISCERAL CATH 5.0-38-80-MIK,45771910,"Angiographic catheter, single-use"
Mini Bone Plate 6H-Regular 01-08206,45764348,"Craniofacial fixation plate, non-bioabsorbable"
Mini Bone Screw 2.0*7mm 52-20707,45773261,"Craniofacial bone screw, non-bioabsorbable"
MINI SCREW 2.0*10MM 20-MN-010,45773261,"Craniofacial bone screw, non-bioabsorbable"
MINI SCREW 2.0*8MM 20-MN-008,45773261,"Craniofacial bone screw, non-bioabsorbable"
MULTIPLE EXTERNAL FIXATOR(WRIST),45764599,"External orthopedic fixation system, single-use, sterile"
NANOCROSS PTA DILATATION CATHETER,4259287,Angioplasty balloon catheter
NATURA PLUS CLIPLESS POUCH 57MM(투명),4225137,Colostomy bag
NEW TLC (BODY) 55,45765043,"Open-surgery manual linear cutting stapler, single-use"
OPTICAL SEPARATOR C0131,45763434,Laparoscopic trocar
OREGON INTERFERENCE SCREW   9/20MM,4239189,Bone screw
P-1515 ARCBAN 15*15CM,4224205,Polyurethane foam sterile film dressing
P503 암슬리브(손목-겨드랑이),4082555,Antithromboembolic stockings
PDS 6.0 13mm W9096H,45758967,Polydioxanone suture
PERCUFLEX PLUS STENT 6FR/26CM,4120252,Ureteric stent
POLARIS URETERAL STENT 6FR/28CM,4120252,Ureteric stent
PROLENE 3-0 W8976,4262269,Sterile polypropylene monofilament suture
Prolene 5/0 W8556,4262269,Sterile polypropylene monofilament suture
PROLENE 5-0 W8556,4262269,Sterile polypropylene monofilament suture
Prolene 6/0 W8706,4262269,Sterile polypropylene monofilament suture
PROLENE 8-0 W8277,4262269,Sterile polypropylene monofilament suture
PROWLER-10 INFUSION CATHETER 1.7/2.3-150,45762739,Intravascular microflow catheter
RACZ CATHETER SET BREVI-KATH 305MM,4148006,Epidural catheter
RIDER PTA BALLOON CATHETER MIDDLE,4259287,Angioplasty balloon catheter
ROTI ENDO 30 2.5,45765044,"Endoscopic manual linear cutting stapler, single-use"
SCAREASE GEL 15G,45767862,Scar management dressing
SCD EXPRESS SLEEVE KNEE LENGTH L,2616707,"Segmental pneumatic appliance for use with pneumatic compressor, half leg"
SENSURA 2PC ILEOSTOMY BAG 40MM(투명),4218999,Ileostomy bag
"SEPRA FILM(GENZYME) 3""*5""",2615775,Adhesion barrier
SILICONE OIL 5000 CENTIPOISE 10ML/SYR LS5000,4033734,Silicone oil
SOF-FLEX URE. DOUBLE PIGTAIL STENT 8F/26CM,4120252,Ureteric stent
SORBACT ROUND SWABS 14*5*3(5UNIT),4156330,Surgical swab
STANDALLOY F POWDER,4103628,Amalgam (silver) dental filling material
STAY SAFE CATH.EXTENSION LUER-LOCK 6MONTHS,45773341,Blood collection Luer adaptor
SUPER ARROW-FLEX SHEATH INTRODUCER 7FR.X24CM,45761573,Catheter introducer
SURGIPRO 8/0 VP902X,4262269,Sterile polypropylene monofilament suture
SURGISIS DURAL GRAFT 7*10,4104097,Dural substitute
SURGISORB 1/0 SV015,45758561,Polyglycolic acid suture
SUTURE MERSILK 3/0-C013D,45760330,"Silk suture, sterile"
TA CARTILAGE   60-4.8,45765046,"Open-surgery manual linear stapler, single-use"
TA CARTILAGE 45-3.5,45765046,"Open-surgery manual linear stapler, single-use"
TAL-PALINDROME DUALUMEN CATHETER,40482049,Tunneled central venous catheter
"Teflon Felt (019306) 6""*6""",4105232,Polytetrafluoroethylene sheet
TERUMO INTRODUCER (LONG SHEATH) 6F-25CM,45761573,Catheter introducer
TITANIUM ULTRA-MICRO PLATE-ST 6H이하,45764348,"Craniofacial fixation plate, non-bioabsorbable"
TI-VICRYL 3/0 V1215H,45758977,Polyglactin suture
TKR LOSPA TIBIAL INSERT(코렌텍),45768074,Knee tibia prosthesis
TRACHEOSTOMY TUBE   6.0MM(유신),4121540,Tracheostomy tube cuff
"TRACHEOSTOMY TUBE, TEFLON",4044008,Tracheostomy tube
Trachestomy Tube 8.5,4121540,Tracheostomy tube cuff
Trocar Catheter 12Fr.(히포),45759690,Thoracic drain
T-TUBE (GB) 5.0MM,4119524,Biliary T-tube
ULTRATHIN BALLOON DILATATION CATH 4MMx4CM,4124393,Balloon dilatation catheter
V-18 CONTROL WIRE GUIDEWIRE,4159813,Guide wire
VESOCCLUDE LIGATION CLIP MEDIUM,45758369,"Ligation clip, metallic"
Vicryl 3/0 W9114,45758977,Polyglactin suture
VICRYL PLUS 1(90CM) VCP359H,45758959,"Polyglactin suture, antimicrobial"
VICRYL PLUS 1/0 VCPP31D,45758959,"Polyglactin suture, antimicrobial"
VICRYL PLUS ANTI BACTERIAL SUTURE 1/0 VCP740D,45758959,"Polyglactin suture, antimicrobial"
VORTEX VASCULAR ACCESS PORT WITH INTRODUCER,4134858,Implantable venous access port
WEDGE BALLOON CATHETER  ARROW   6Fr.,45758028,Arterial blood pressure catheter
WHITE NYLON 5/0 NW514,45758903,"Nylon suture, monofilament"
YASAGIL STAND ANEURYSM CLIP FT744T PERMAN ,45761998,Aneurysm clip
YASAGIL STAND ANEURYSM CLIP FT790D PERMAN ,45761998,Aneurysm clip
YOUNG WOUND SILVER DRESSING 9*35CM,4224207,Non-woven fabric backed adhesive dressing
AQUACEL FOAM NON-ADHESIVE 10*10CM,4296916,Polyurethane foam film dressing sterile without adhesive border 10cm x 10cm square
Bone Source 5g,37399552,Carbonic bone filling/substitute implant
CORTICAL SCREW   3.5/22MM,4239189,Bone screw
IC-BIPOLAR HEAD COCRMO,45763037,Femoral head bipolar component
MINI PLATE LEFT 23M,45764348,"Craniofacial fixation plate, non-bioabsorbable"
MINI PLATE LEFT 23MM(210-0016),45764348,"Craniofacial fixation plate, non-bioabsorbable"
PHYSIOTULLE WOUND CONTACT LAYER 10CMX10CM,4222039,Hydrocolloid dressing
PRIMEWIRE PRESTIGE PRESSURE GUIDE WIRE 8185,4160627,Intracoronary pressure guide wire
REVOLUTION DOUBLE LUMEN CVC,4179206,Central venous catheter
RX ACCULINK CAROTID STENT SYSTEM,45764331,Bare-metal carotid artery stent
SUPRATHEL 5*5CM,45761020,Bioabsorbable wound dressing
TRICORTICAL STRIP 40X20,4107984,Cadaveric cortical bone graft
2-WAY FOLEY CATHETER 16FR(S),2614772,"Indwelling catheter, foley type, two-way, all silicone, each"
2-WAY FOLEY CATHETER 8FR(S),2614772,"Indwelling catheter, foley type, two-way, all silicone, each"
방수밴드랜드1호(19*30MM),45760856,Waterproof adhesive tape
스카클리닉 특대 15*24,45767862,Scar management dressing
"슬관절치환용 EXTENTION,STEM RO",45768061,Femoral stem prosthesis
쟈마트 1CC Micro Filter Needle With Syringe,45760191,"Syringe filter, clinical"
ACEGRIP CVC,4271310,Tubular bandage
ACHILLES TENDON(RTI),4197043,Allogeneic bone graft material
ALCON 25G STR.LASER PROBE 750978,4106021,Laser probe
ALLEVYN GENTLE BORDER7.5CMX7.5CM (5CMX5CM),4269331,Polyurethane foam film dressing sterile with adhesive border 7.5cm x 7.5cm square
ALLOMTRIX INJECTABLE PUTTY 1CC,4128972,Allograft cancellous bone
AMPLATZ ANGIO CATH(정성),45771910,"Angiographic catheter, single-use"
ANTIBACTERIAL FOLEY CATHETER 12FR,2614772,"Indwelling catheter, foley type, two-way, all silicone, each"
AUTOSELECTOR PCA 275ML,45758185,Patient-controlled analgesia infusion pump
BALLOON CATHETER 12mm,45760918,Biliary stone retrieval balloon catheter
BAROVAC 200ML SS200L,45761279,Closed-wound drainage reservoir suction bulb
BLACK SILK 3/0 W537H,45760330,"Silk suture, sterile"
BLACK SILK 4-0 GS64M,45760330,"Silk suture, sterile"
BLUNT TIP TROCAR(BALLOON TYPE),45763434,Laparoscopic trocar
BREATHING CIRCUIT RT329/NEONATAL BC2435,45767464,"Respiratory gas heating wire, infant"
CARDIOBLATE SURGICAL ABLATION PEN,45771459,"Cardiac mapping/radio-frequency ablation catheter, single-use"
CAST   4',4142036,Plaster cast
CEB BANDAGE 6CM*5M,2721403,"Compression bandage, roll"
CEEA  25,45771219,Intraluminal circular stapler
CMW Ⅲ   3032-040,4245414,Bone cement
COAXIAL CATHETER PAIR,45761573,Catheter introducer
CYPHER SELECT SIROLIMUS ELUTING CORONARY STENT,45772824,Drug-eluting coronary artery stent
DEXON 4/0 9811-31,4106165,Dexon suture
DISPOSABLE PNEUMATIC VITRECTOME-20G(1267TTCD),45765007,Vitrectomy system micro-cutting unit
DYNAFIX SCREW(메디플러스),4040907,External fixation device
E.V.D Bag 770N,45761717,"Cerebrospinal fluid drainage kit, ventricular"
Embolectomy Cath 4Fr(FOGARTY),45770943,Embolectomy/thrombectomy catheter
ENDO GIA Tri-Stapler Curved D.L.U 60PURPLE,45765044,"Endoscopic manual linear cutting stapler, single-use"
ENDO GIA Tri-Stapler D.L.U 60TAN,45765044,"Endoscopic manual linear cutting stapler, single-use"
ENDO LAP POUCH XL,45759711,Tissue extraction bag
ENDOTRACHEAL TUBE CUFF 3.0FR(우삼),4331031,Endotracheal tube cuff
ENDOTRACHEAL TUBE UNCUFF 2.0MM(히포),4097216,Endotracheal tube
ETHILON 6/0 W1600,45758903,"Nylon suture, monofilament"
FOLEY CATHETER SILICONE 2-WAY   24FR,2614772,"Indwelling catheter, foley type, two-way, all silicone, each"
GEENEN PANCREATIC STENT,45772812,Pancreatic stent
GIA STAPLER 80-3.8,45765046,"Open-surgery manual linear stapler, single-use"
Gore Tex Graft.Ring(8*70),2720468,"Vascular graft material, synthetic, implant"
GUIDE WIRE   THSF-35-400 ,4159813,Guide wire
HEM-O-LOK CLIP (MANUAL CLIP)-L,45768017,Ligation clip
ILS CDH CURVED CDH25A,45771219,Intraluminal circular stapler
INFUSOR TWO DAY   0.5MM-2C10750,4331086,Infusion pump
INTERNAL MAMMARY(정성),45771910,"Angiographic catheter, single-use"
JUDKINS (L) BRITE TIP GUIDING CATHETER 6-4,45761363,Coronary artery guide catheter
KELO-COTE SPRAY 100ML,45767862,Scar management dressing
K-WIRE 1.2,45764506,"Internal orthopedic fixation system, plate/screw, non-bioabsorbable"
LARYNGEAL MASK I-GEL 2.5/ 25-30KG,4106029,Laryngeal mask
LC-DCP CANCELLOUS SCREW FULL THREAD   4.0/30MM,4239189,Bone screw
LEIBINGER MINI SCREW 2.0,45773261,"Craniofacial bone screw, non-bioabsorbable"
LINEAR CUTTER CARTRIDGE   TCR55,45765046,"Open-surgery manual linear stapler, single-use"
MAXI SCREW 2.4*16MM 24-MX-016,45773261,"Craniofacial bone screw, non-bioabsorbable"
MEDIFOAM SILVER 10*20CM,4246818,Silver dressing
MEPILEX 10*10CM,4270180,Soft silicone wound contact dressing with polyurethane foam film backing sterile 10cm x 10cm
MEROCEL   400406,4041621,Packing material
MERSILK 1 W215,45760330,"Silk suture, sterile"
MIN ANCHOR (210466),45759990,Surgical binding material anchor
MINI PLATE REGULAR 4 HOLE,45764348,"Craniofacial fixation plate, non-bioabsorbable"
MINI SCREW 2.0*16MM 20-MN-016,45773261,"Craniofacial bone screw, non-bioabsorbable"
MONOSYN 3/0 22425,45772825,Synthetic bioabsorbable suture
MULTIFIX E,4271310,Tubular bandage
MULTIFIX ENDO-III,4271310,Tubular bandage
MULTI-LUMEN ACCESS CATHETER,4179206,Central venous catheter
MUSTANG BALLOON DILATATION CATH M(6-12MM),4259287,Angioplasty balloon catheter
"NHPS SPLINT 3"" X 14""",2614911,"Special casting material (e.g., fiberglass)"
"NHPS SPLINT 3"" X 40""",2614911,"Special casting material (e.g., fiberglass)"
NITI-S BILIARY STENT MEMBRANE 10MM*7CM*200CM,45764662,Bare-metal biliary stent
NITI-S ESOPHAGEAL STENT 18MM*8CM,45764649,Bare-metal esophageal stent
OSTOMY POWDER,2614797,"Ostomy skin barrier, powder, per oz"
OXFORD PH3 UNICOMPARTMENTAL KNEE SYSTEM,4197312,Unicompartmental knee joint prosthesis
PAPILLOTOME,4134705,Papillotome
PERCUTANEOUS ENDOSCOPIC GASTROSTOMY SYSTEM,4084919,Percutaneous endoscopic gastrostomy catheter
PHILOS PROXIMAL HUMERUS PLATE,4098108,Bone plate
Polymem Dressing 7203 5*5cm,4224205,Polyurethane foam sterile film dressing
PROLENE 6-0 8606G,4262269,Sterile polypropylene monofilament suture
PROMUS EVEROLIMUS ELUTING CORONARY STENT SYSTEM,45772824,Drug-eluting coronary artery stent
PROSIL 38g,45767862,Scar management dressing
PTBD CATHETER ,2615756,"Catheter, drainage"
PULSIVE OXIMETER SPO2 SENSOR(NELLCOR) I,40491434,Pulse oximeter
RAAGW INTRODUCER SET-MICRO PUNCTURE RADIAL ARTERY,45761573,Catheter introducer
RIS STANDARD SET ,45760468,Warming/high-flow infusion pump
SILICONE SPONGE,4042164,Silicone implant
SONOSURG SHEARS TYPE(LONG-ENDO용),45763231,Laparoscopic electrosurgical scissors
Surgifit 5/0 AV5261,45758561,Polyglycolic acid suture
SURGIFIX #0.5,4224366,Elasticated net tubular stockinette
SUTURE MERSILK 3/0-C053D,45760330,"Silk suture, sterile"
SUTURE MERSILK 4/0 - W582,45760330,"Silk suture, sterile"
TAPERGUARD E-TUBE CUFFED 7.5,4331031,Endotracheal tube cuff
TEGADERM I.V 1655/8.9*11.5CM,4271310,Tubular bandage
THORACIC CATHETER 32FR.STR(히포),45759690,Thoracic drain
THR BIOLOX DELTA LINER(삼라바이오),45761205,Ceramic acetabular liner
THR METAL BALL FEMORA HEAD(엔도젠),45758713,Metallic femoral head prosthesis
THREADED LOCKING SCREW,4105219,Locking screw
TIE VICRYL PLUS 3/0 6*45CM VCP1225H,45758959,"Polyglactin suture, antimicrobial"
TRACHEOSTOMY TUBE   9.0MM,4121540,Tracheostomy tube cuff
"TRACOE TWIST TUBE(306), 8.0MM",4044008,Tracheostomy tube
TUBING PACK   ADULT,45761368,Cardioplegia solution administration kit
TUNNELER,45768036,Catheter tunneler
ULTIMATE DILATING TIP TROCAR 5*100MM,45763434,Laparoscopic trocar
UNIBOARD FLEX-M,4048868,Spine board
URETERAL DILATOR BALLOON SET   7Fr. 65CM,45759444,Ureteral dilatation catheter
URO FOLEY CATHETER-18FR,2614772,"Indwelling catheter, foley type, two-way, all silicone, each"
VENOUS CANNULA(2-STAGE)   34-46FR,4124293,Venous cannula
VERSAPORT(V2)SHORT 5MM,45763434,Laparoscopic trocar
VICRYL 3-0   W9130,45758977,Polyglactin suture
VICRYL 4-0 J218H,45758977,Polyglactin suture
VICRYL RAPIDE 3/0 22MM - V2190H,45758977,Polyglactin suture
V-LOC 90 2/0 ENDO ABSORBABLE SUTURE VLOCM0315,4085090,Absorbable ligature
WIRE REINFORCED ENDOTRACHEAL TUBE 6.0 CUFFED,4149922,Armored endotracheal tube
WIRE TUBE(SHERIDAN) CUFFED 8.0MM NASAL/ORAL,4149922,Armored endotracheal tube
YASAGIL STAND ANEURYSM CLIP FT603T PERMAN ,45761998,Aneurysm clip
ZUMA PTCA G/C(JL),45761363,Coronary artery guide catheter
242 SERIES INJ.MONOPOLAR NEEDLE ELECTRODE,45762333,"Electromyographic needle electrode, single-use"
B.C.D Set(씨맥),45767395,"Cardiopulmonary bypass system filter, blood/cardioplegia solution"
BIOSUTURETAK SUTURE ANCHOR W/FW,45759990,Surgical binding material anchor
BONGROS HAGE 5CC,4107980,Hydroxyapatite bone graft
CORTICAL SCREW   3.5/16MM,4239189,Bone screw
"ENDOTRACHEAL TUBE RAE, NASAL UNCUFF 6.0",4148970,Nasal RAE endotracheal tube
EXPERT TIBIA NAIL SET,45771701,"Tibia nail, sterile"
maxi screw 6mm(206-2406),45773261,"Craniofacial bone screw, non-bioabsorbable"
MINI PLATE RIGHT 23MM(210-0014),45764348,"Craniofacial fixation plate, non-bioabsorbable"
MULTIFIRE ENDO GIA CUTTER(M) CARTILAGE   30-2.5,45765044,"Endoscopic manual linear cutting stapler, single-use"
"ON-Q PAINBUSTER SILVER SOAKER 12.5cm, 270ml",45764723,Pain management medication delivery system
RECONSTRUCTION PLATE   3.5/7H,4098108,Bone plate
SUGITA ANEURYSM CLIP LARGE   STR. 19C,45761998,Aneurysm clip
SUGITA ANEURYSM CLIP LARGE   STR. S NO.10,45761998,Aneurysm clip
SYNCHRO NEURO GUIDE WIRE 014-200,45761903,"Endotherapy guidewire, reusable"
THR V40 ALUMINAR FEMORAL HEAD(스타바이오),4123120,Femoral head prosthesis
VENOUS CANNULAE RT. ANGLE   12FR,4124293,Venous cannula
비용-ARGON PROBE,4040746,Argon laser device
비용-Papillotome,4134705,Papillotome
슬라이드 현상료   ,45759814,Surgical camera film
테라솝알지플러스점착성 9*15CM,4224205,Polyurethane foam sterile film dressing
AIRVO BREATHING CIRCUIT 900PT501-3,4105239,Breathing circuit
ALGISITE 15*20,4268593,Alginate dressing sterile 15cm x 20cm
AORTIC ARCH HI-FLEX CANNULA ARS 24FR,45763508,Aorta cannula
APD DRAINAGE CATHETER   10.3-38-25-PIG,2615756,"Catheter, drainage"
AQUACEL AG-20*30,4246818,Silver dressing
BAND SECUEX H15,4219810,Hemostatic gauze product
bard endoscopic ligator,45771527,Endotherapy ligator
BIO SCREW,45764250,"Internal orthopedic fixation system, plate/screw, bioabsorbable"
BIO SCREW 8 x 25mm,45764250,"Internal orthopedic fixation system, plate/screw, bioabsorbable"
BIOLOX DELTA BALL HEAD,45761725,Ceramic femoral head prosthesis
BIOLOX HEAD,45761725,Ceramic femoral head prosthesis
BIOVUE PAL,4208975,Intraocular lens implant
BREATHING CIRCUIT RT329/INFANT BC2745,45767464,"Respiratory gas heating wire, infant"
BURR HOLE COVER 1.6 24MM,45761339,Cranial bur hole cover
C.A.P.D ADAPTOR,45771583,Peritoneal dialysis catheter adaptor
CANNULATER SCREW PARTIALLY THREADED 3.5MM   14MM,45764905,Pin-sleeve orthopedic bone screw
CAPSURE LEAD,4236068,Cardiac pacemaker lead
CBC II BLOOD CONSERVATION SYSTEM,45768153,Blood autotransfusion system
Colo Bag 60mm (6561),4225137,Colostomy bag
COMPRESSION SURGI BRA(레나) XL,2720378,"Breast prosthesis, mastectomy bra, without integrated breast prosthesis form, any size, any type"
CONTOUR CURVED CUTTING STAPLER CS40B,45765043,"Open-surgery manual linear cutting stapler, single-use"
C-SCREW,45773261,"Craniofacial bone screw, non-bioabsorbable"
DUK-IN S-SPLINT (PRE CUT TYPE) 3*12,2614911,"Special casting material (e.g., fiberglass)"
E.V.D CATHETER(ICH용) 10.5FR.,4234117,Ventricular intracranial catheter
EASYVAC EPP400L-4.8,45761279,Closed-wound drainage reservoir suction bulb
EMBOLIZATION COIL MWCE 18S-5-2-TORNADO,45772838,Embolization coil
ENDO CLIP (S-ER220),45758369,"Ligation clip, metallic"
ENDO LINEAR CARTRIDGE 6R45B,45765044,"Endoscopic manual linear cutting stapler, single-use"
ENDOTRACHEAL TUBE CUFF 7.0(파브메드),4331031,Endotracheal tube cuff
ENDOTRACHEAL TUBE CUFF 7.5(파브메드),4331031,Endotracheal tube cuff
ENDOTRACHEAL TUBE RAE. ORAL CUFFED PREFORMED 6.5,4148969,Oral RAE endotracheal tube
FEMORAL HEAD,45761725,Ceramic femoral head prosthesis
FSD+(FIXING & SAFETY DEVICE) 5.0/5.5,45762131,Endotracheal tube holder
GENESYS CROSSFT SUTURE ANCHOR CFC4502,45759990,Surgical binding material anchor
GRIP ENDO FIX(ACE) #4,4271310,Tubular bandage
HYFENCE 5ml,2615775,Adhesion barrier
"HYGIACAST 5""",2614911,"Special casting material (e.g., fiberglass)"
I.V FLOW CONTROL LINE(혼합형),2616935,Regulator
INTRACRANIAL PRESSURE CATHETER   110-4G,4230994,Intracranial pressure catheter
JUDKINS(R) CORDIS,45771910,"Angiographic catheter, single-use"
KOKEN DOUBLE TUBE   7MM,4044008,Tracheostomy tube
K-WIRE THEADED (262-02-00)   0.045',4105206,K-wire
LAP BAG-Small,45759711,Tissue extraction bag
LC-DCP CANCELLOUS SCREW FULL THREAD   32/60MM,45764506,"Internal orthopedic fixation system, plate/screw, non-bioabsorbable"
LINEAR STAPLER HEAVY CARTILAGE TRH30,45765046,"Open-surgery manual linear stapler, single-use"
LINEAR STAPLER RELOAD CARTILAGE XR30V,45765046,"Open-surgery manual linear stapler, single-use"
LOTUS(CV3-400D),45760976,Ultrasonic surgical system
LUNDERQUIST WIRE GUIDES,4159813,Guide wire
MAXI SCREW 2.4*14MM 24-MX-014,45773261,"Craniofacial bone screw, non-bioabsorbable"
MEDIFOAM 2(10CM * 10CM),4296916,Polyurethane foam film dressing sterile without adhesive border 10cm x 10cm square
MINI PLATE L-SHAPE LONG.LT   01-9233,45764348,"Craniofacial fixation plate, non-bioabsorbable"
